figure_id,calculation_id,formula,inputs_json,result,unit,decimals
C.5,lineas_totales_2018,"suma L_TOTAL_E / 1,000,000","{""anio"": 2018}",120.165322,millones,1
C.5,lineas_totales_2019,"suma L_TOTAL_E / 1,000,000","{""anio"": 2019}",122.034815,millones,1
C.5,lineas_totales_2020,"suma L_TOTAL_E / 1,000,000","{""anio"": 2020}",122.898392,millones,1
C.5,lineas_totales_2021,"suma L_TOTAL_E / 1,000,000","{""anio"": 2021}",126.50496,millones,1
C.5,lineas_totales_2022,"suma L_TOTAL_E / 1,000,000","{""anio"": 2022}",135.97059,millones,1
C.5,lineas_totales_2023,"suma L_TOTAL_E / 1,000,000","{""anio"": 2023}",144.965265,millones,1
C.5,lineas_totales_2024,"suma L_TOTAL_E / 1,000,000","{""anio"": 2024}",152.476748,millones,1
C.6,teledensidad_1990,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 1990}",0.1,líneas por cada 100 habitantes,0
C.6,teledensidad_1991,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 1991}",0.2,líneas por cada 100 habitantes,0
C.6,teledensidad_1992,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 1992}",0.4,líneas por cada 100 habitantes,0
C.6,teledensidad_1993,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 1993}",1.0,líneas por cada 100 habitantes,0
C.6,teledensidad_1994,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 1994}",1.0,líneas por cada 100 habitantes,0
C.6,teledensidad_1995,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 1995}",1.0,líneas por cada 100 habitantes,0
C.6,teledensidad_1996,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 1996}",1.0,líneas por cada 100 habitantes,0
C.6,teledensidad_1997,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 1997}",2.0,líneas por cada 100 habitantes,0
C.6,teledensidad_1998,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 1998}",4.0,líneas por cada 100 habitantes,0
C.6,teledensidad_1999,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 1999}",8.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2000,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2000}",14.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2001,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2001}",22.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2002,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2002}",25.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2003,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2003}",29.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2004,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2004}",37.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2005,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2005}",44.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2006,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2006}",51.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2007,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2007}",61.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2008,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2008}",68.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2009,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2009}",74.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2010,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2010}",79.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2011,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2011}",82.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2012,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2012}",86.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2013,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2013}",90.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2014,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2014}",87.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2015,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2015}",89.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2016,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2016}",92.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2017,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2017}",93.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2018,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2018}",97.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2019,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2019}",97.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2020,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2020}",96.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2021,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2021}",98.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2022,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2022}",104.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2023,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2023}",110.0,líneas por cada 100 habitantes,0
C.6,teledensidad_2024,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2024}",115.0,líneas por cada 100 habitantes,0
C.7,teledensidad_01,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Aguascalientes""}",117,líneas por cada 100 habitantes,0
C.7,teledensidad_02,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Baja California""}",116,líneas por cada 100 habitantes,0
C.7,teledensidad_03,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Baja California Sur""}",126,líneas por cada 100 habitantes,0
C.7,teledensidad_04,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Campeche""}",108,líneas por cada 100 habitantes,0
C.7,teledensidad_05,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Coahuila de Zaragoza""}",121,líneas por cada 100 habitantes,0
C.7,teledensidad_06,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Colima""}",119,líneas por cada 100 habitantes,0
C.7,teledensidad_07,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Chiapas""}",83,líneas por cada 100 habitantes,0
C.7,teledensidad_08,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Chihuahua""}",115,líneas por cada 100 habitantes,0
C.7,teledensidad_09,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Ciudad de México""}",130,líneas por cada 100 habitantes,0
C.7,teledensidad_10,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Durango""}",117,líneas por cada 100 habitantes,0
C.7,teledensidad_11,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Guanajuato""}",111,líneas por cada 100 habitantes,0
C.7,teledensidad_12,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Guerrero""}",103,líneas por cada 100 habitantes,0
C.7,teledensidad_13,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Hidalgo""}",118,líneas por cada 100 habitantes,0
C.7,teledensidad_14,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Jalisco""}",122,líneas por cada 100 habitantes,0
C.7,teledensidad_15,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""México""}",120,líneas por cada 100 habitantes,0
C.7,teledensidad_16,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Michoacán de Ocampo""}",113,líneas por cada 100 habitantes,0
C.7,teledensidad_17,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Morelos""}",118,líneas por cada 100 habitantes,0
C.7,teledensidad_18,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Nayarit""}",114,líneas por cada 100 habitantes,0
C.7,teledensidad_19,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Nuevo León""}",120,líneas por cada 100 habitantes,0
C.7,teledensidad_20,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Oaxaca""}",98,líneas por cada 100 habitantes,0
C.7,teledensidad_21,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Puebla""}",105,líneas por cada 100 habitantes,0
C.7,teledensidad_22,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Querétaro""}",116,líneas por cada 100 habitantes,0
C.7,teledensidad_23,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Quintana Roo""}",117,líneas por cada 100 habitantes,0
C.7,teledensidad_24,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""San Luis Potosí""}",112,líneas por cada 100 habitantes,0
C.7,teledensidad_25,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Sinaloa""}",121,líneas por cada 100 habitantes,0
C.7,teledensidad_26,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Sonora""}",127,líneas por cada 100 habitantes,0
C.7,teledensidad_27,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Tabasco""}",117,líneas por cada 100 habitantes,0
C.7,teledensidad_28,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Tamaulipas""}",117,líneas por cada 100 habitantes,0
C.7,teledensidad_29,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Tlaxcala""}",119,líneas por cada 100 habitantes,0
C.7,teledensidad_30,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Veracruz de Ignacio de la Llave""}",111,líneas por cada 100 habitantes,0
C.7,teledensidad_31,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Yucatán""}",110,líneas por cada 100 habitantes,0
C.7,teledensidad_32,T_TELMOVIL_E publicado por BIT,"{""anio"": 2024, ""entidad"": ""Zacatecas""}",111,líneas por cada 100 habitantes,0
C.7,teledensidad_nacional,T_H_TELMOVIL_E nacional publicado por BIT,"{""anio"": 2024}",115.0,líneas por cada 100 habitantes,0
C.8,trafico_1997,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 1997}",77.29344,millones de minutos,1
C.8,trafico_1998,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 1998}",508.047708,millones de minutos,1
C.8,trafico_1999,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 1999}",2605.790561,millones de minutos,1
C.8,trafico_2000,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2000}",4555.774686,millones de minutos,1
C.8,trafico_2001,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2001}",6409.844683,millones de minutos,1
C.8,trafico_2002,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2002}",8584.678368,millones de minutos,1
C.8,trafico_2003,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2003}",12299.375292,millones de minutos,1
C.8,trafico_2004,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2004}",18979.54132,millones de minutos,1
C.8,trafico_2005,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2005}",25877.465,millones de minutos,1
C.8,trafico_2006,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2006}",33082.503711,millones de minutos,1
C.8,trafico_2007,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2007}",50826.139722,millones de minutos,1
C.8,trafico_2008,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2008}",74770.068664,millones de minutos,1
C.8,trafico_2009,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2009}",94143.814144,millones de minutos,1
C.8,trafico_2010,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2010}",100480.259736,millones de minutos,1
C.8,trafico_2011,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2011}",114910.386678,millones de minutos,1
C.8,trafico_2012,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2012}",135079.682168,millones de minutos,1
C.8,trafico_2013,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2013}",142104.102513,millones de minutos,1
C.8,trafico_2014,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2014}",144788.757506,millones de minutos,1
C.8,trafico_2015,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2015}",142431.522346,millones de minutos,1
C.8,trafico_2016,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2016}",221969.004874,millones de minutos,1
C.8,trafico_2017,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2017}",274561.7978,millones de minutos,1
C.8,trafico_2018,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2018}",294792.29265,millones de minutos,1
C.8,trafico_2019,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2019}",306524.12941763,millones de minutos,1
C.8,trafico_2020,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2020}",315894.96978891996,millones de minutos,1
C.8,trafico_2021,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2021}",323202.41616547,millones de minutos,1
C.8,trafico_2022,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2022}",323870.56009444,millones de minutos,1
C.8,trafico_2023,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2023}",308451.80234658,millones de minutos,1
C.8,trafico_2024,"suma anual TRAF_SALIDA / 1,000,000","{""anio"": 2024}",299342.13763571,millones de minutos,1
C.9,participacion_2013_América Móvil,suma de MARKET_SHARE del grupo,"{""anio"": 2013, ""grupo"": ""América Móvil""}",68.86,%,1
C.9,participacion_2013_Telefónica,suma de MARKET_SHARE del grupo,"{""anio"": 2013, ""grupo"": ""Telefónica""}",20.51,%,1
C.9,participacion_2013_AT&T,suma de MARKET_SHARE del grupo,"{""anio"": 2013, ""grupo"": ""AT&T""}",10.629999999999999,%,1
C.9,participacion_2013_Otros,suma de MARKET_SHARE del grupo,"{""anio"": 2013, ""grupo"": ""Otros""}",0.0,%,1
C.9,participacion_2014_América Móvil,suma de MARKET_SHARE del grupo,"{""anio"": 2014, ""grupo"": ""América Móvil""}",67.62,%,1
C.9,participacion_2014_Telefónica,suma de MARKET_SHARE del grupo,"{""anio"": 2014, ""grupo"": ""Telefónica""}",20.65,%,1
C.9,participacion_2014_AT&T,suma de MARKET_SHARE del grupo,"{""anio"": 2014, ""grupo"": ""AT&T""}",11.59,%,1
C.9,participacion_2014_Otros,suma de MARKET_SHARE del grupo,"{""anio"": 2014, ""grupo"": ""Otros""}",0.14,%,1
C.9,participacion_2015_América Móvil,suma de MARKET_SHARE del grupo,"{""anio"": 2015, ""grupo"": ""América Móvil""}",68.02,%,1
C.9,participacion_2015_Telefónica,suma de MARKET_SHARE del grupo,"{""anio"": 2015, ""grupo"": ""Telefónica""}",23.12,%,1
C.9,participacion_2015_AT&T,suma de MARKET_SHARE del grupo,"{""anio"": 2015, ""grupo"": ""AT&T""}",8.06,%,1
C.9,participacion_2015_Otros,suma de MARKET_SHARE del grupo,"{""anio"": 2015, ""grupo"": ""Otros""}",0.8,%,1
C.9,participacion_2016_América Móvil,suma de MARKET_SHARE del grupo,"{""anio"": 2016, ""grupo"": ""América Móvil""}",64.92,%,1
C.9,participacion_2016_Telefónica,suma de MARKET_SHARE del grupo,"{""anio"": 2016, ""grupo"": ""Telefónica""}",23.32,%,1
C.9,participacion_2016_AT&T,suma de MARKET_SHARE del grupo,"{""anio"": 2016, ""grupo"": ""AT&T""}",10.66,%,1
C.9,participacion_2016_Otros,suma de MARKET_SHARE del grupo,"{""anio"": 2016, ""grupo"": ""Otros""}",1.0999999999999999,%,1
C.9,participacion_2017_América Móvil,suma de MARKET_SHARE del grupo,"{""anio"": 2017, ""grupo"": ""América Móvil""}",64.26,%,1
C.9,participacion_2017_Telefónica,suma de MARKET_SHARE del grupo,"{""anio"": 2017, ""grupo"": ""Telefónica""}",21.43,%,1
C.9,participacion_2017_AT&T,suma de MARKET_SHARE del grupo,"{""anio"": 2017, ""grupo"": ""AT&T""}",13.02,%,1
C.9,participacion_2017_Otros,suma de MARKET_SHARE del grupo,"{""anio"": 2017, ""grupo"": ""Otros""}",1.29,%,1
C.9,participacion_2018_América Móvil,suma de MARKET_SHARE del grupo,"{""anio"": 2018, ""grupo"": ""América Móvil""}",62.49,%,1
C.9,participacion_2018_Telefónica,suma de MARKET_SHARE del grupo,"{""anio"": 2018, ""grupo"": ""Telefónica""}",21.22,%,1
C.9,participacion_2018_AT&T,suma de MARKET_SHARE del grupo,"{""anio"": 2018, ""grupo"": ""AT&T""}",14.82,%,1
C.9,participacion_2018_Otros,suma de MARKET_SHARE del grupo,"{""anio"": 2018, ""grupo"": ""Otros""}",1.43,%,1
C.9,participacion_2019_América Móvil,suma de MARKET_SHARE del grupo,"{""anio"": 2019, ""grupo"": ""América Móvil""}",62.44,%,1
C.9,participacion_2019_Telefónica,suma de MARKET_SHARE del grupo,"{""anio"": 2019, ""grupo"": ""Telefónica""}",20.63,%,1
C.9,participacion_2019_AT&T,suma de MARKET_SHARE del grupo,"{""anio"": 2019, ""grupo"": ""AT&T""}",15.27,%,1
C.9,participacion_2019_Otros,suma de MARKET_SHARE del grupo,"{""anio"": 2019, ""grupo"": ""Otros""}",1.66,%,1
C.9,participacion_2020_América Móvil,suma de MARKET_SHARE del grupo,"{""anio"": 2020, ""grupo"": ""América Móvil""}",62.5,%,1
C.9,participacion_2020_Telefónica,suma de MARKET_SHARE del grupo,"{""anio"": 2020, ""grupo"": ""Telefónica""}",20.31,%,1
C.9,participacion_2020_AT&T,suma de MARKET_SHARE del grupo,"{""anio"": 2020, ""grupo"": ""AT&T""}",15.11,%,1
C.9,participacion_2020_Otros,suma de MARKET_SHARE del grupo,"{""anio"": 2020, ""grupo"": ""Otros""}",2.07,%,1
C.9,participacion_2021_América Móvil,suma de MARKET_SHARE del grupo,"{""anio"": 2021, ""grupo"": ""América Móvil""}",63.04,%,1
C.9,participacion_2021_Telefónica,suma de MARKET_SHARE del grupo,"{""anio"": 2021, ""grupo"": ""Telefónica""}",18.14,%,1
C.9,participacion_2021_AT&T,suma de MARKET_SHARE del grupo,"{""anio"": 2021, ""grupo"": ""AT&T""}",15.81,%,1
C.9,participacion_2021_Otros,suma de MARKET_SHARE del grupo,"{""anio"": 2021, ""grupo"": ""Otros""}",3.0300000000000002,%,1
C.9,participacion_2022_América Móvil,suma de MARKET_SHARE del grupo,"{""anio"": 2022, ""grupo"": ""América Móvil""}",60.25,%,1
C.9,participacion_2022_Telefónica,suma de MARKET_SHARE del grupo,"{""anio"": 2022, ""grupo"": ""Telefónica""}",16.4,%,1
C.9,participacion_2022_AT&T,suma de MARKET_SHARE del grupo,"{""anio"": 2022, ""grupo"": ""AT&T""}",15.57,%,1
C.9,participacion_2022_Otros,suma de MARKET_SHARE del grupo,"{""anio"": 2022, ""grupo"": ""Otros""}",7.740000000000001,%,1
C.9,participacion_2023_América Móvil,suma de MARKET_SHARE del grupo,"{""anio"": 2023, ""grupo"": ""América Móvil""}",57.22,%,1
C.9,participacion_2023_Telefónica,suma de MARKET_SHARE del grupo,"{""anio"": 2023, ""grupo"": ""Telefónica""}",15.54,%,1
C.9,participacion_2023_AT&T,suma de MARKET_SHARE del grupo,"{""anio"": 2023, ""grupo"": ""AT&T""}",15.06,%,1
C.9,participacion_2023_Otros,suma de MARKET_SHARE del grupo,"{""anio"": 2023, ""grupo"": ""Otros""}",12.13,%,1
C.9,participacion_2024_América Móvil,suma de MARKET_SHARE del grupo,"{""anio"": 2024, ""grupo"": ""América Móvil""}",54.95,%,1
C.9,participacion_2024_Telefónica,suma de MARKET_SHARE del grupo,"{""anio"": 2024, ""grupo"": ""Telefónica""}",14.18,%,1
C.9,participacion_2024_AT&T,suma de MARKET_SHARE del grupo,"{""anio"": 2024, ""grupo"": ""AT&T""}",14.99,%,1
C.9,participacion_2024_Otros,suma de MARKET_SHARE del grupo,"{""anio"": 2024, ""grupo"": ""Otros""}",15.86,%,1
C.10,ihh_2013,IHH_TELMOVIL_E publicado por BIT,"{""anio"": 2013}",5229.0,puntos IHH,0
C.10,ihh_2014,IHH_TELMOVIL_E publicado por BIT,"{""anio"": 2014}",5084.0,puntos IHH,0
C.10,ihh_2015,IHH_TELMOVIL_E publicado por BIT,"{""anio"": 2015}",5227.0,puntos IHH,0
C.10,ihh_2016,IHH_TELMOVIL_E publicado por BIT,"{""anio"": 2016}",4873.0,puntos IHH,0
C.10,ihh_2017,IHH_TELMOVIL_E publicado por BIT,"{""anio"": 2017}",4759.0,puntos IHH,0
C.10,ihh_2018,IHH_TELMOVIL_E publicado por BIT,"{""anio"": 2018}",4576.0,puntos IHH,0
C.10,ihh_2019,IHH_TELMOVIL_E publicado por BIT,"{""anio"": 2019}",4558.0,puntos IHH,0
C.10,ihh_2020,IHH_TELMOVIL_E publicado por BIT,"{""anio"": 2020}",4549.0,puntos IHH,0
C.10,ihh_2021,IHH_TELMOVIL_E publicado por BIT,"{""anio"": 2021}",4555.0,puntos IHH,0
C.10,ihh_2022,IHH_TELMOVIL_E publicado por BIT,"{""anio"": 2022}",4161.0,puntos IHH,0
C.10,ihh_2023,IHH_TELMOVIL_E publicado por BIT,"{""anio"": 2023}",3812.0,puntos IHH,0
C.10,ihh_2024,IHH_TELMOVIL_E publicado por BIT,"{""anio"": 2024}",3589.0,puntos IHH,0
C.11,lineas_internet_2010,"suma L_TOTAL_E / 1,000,000","{""anio"": 2010}",4.820931,millones,1
C.11,lineas_internet_2011,"suma L_TOTAL_E / 1,000,000","{""anio"": 2011}",14.40206,millones,1
C.11,lineas_internet_2012,"suma L_TOTAL_E / 1,000,000","{""anio"": 2012}",24.480549,millones,1
C.11,lineas_internet_2013,"suma L_TOTAL_E / 1,000,000","{""anio"": 2013}",34.614402,millones,1
C.11,lineas_internet_2014,"suma L_TOTAL_E / 1,000,000","{""anio"": 2014}",51.45275,millones,1
